Bin Code|Label List Site Key|Label List Description|Label List Zip|Origin Point Site Key|Origin Point Description|Drop Ship Site Key Primary|Drop Ship Site Description Primary|Drop Ship Site Address Primary|Drop Ship Site Csz Primary|Drop Ship Site Note Primary|Shipping Carrier Primary|Shipping Method Primary|Container Type Primary|Label Type Primary|Regional Carrier Hub Primary|Days Of The Week Primary|Scac Primary|Account Id Primary|Bin Code Secondary|Drop Ship Site Key Secondary|Drop Ship Site Description Secondary|Drop Ship Site Address Secondary|Drop Ship Site Csz Secondary|Drop Ship Site Note Secondary|Shipping Carrier Secondary|Shipping Method Secondary|Container Type Secondary|Label Type Secondary|Regional Carrier Hub Secondary|Days Of The Week Secondary|Scac Secondary|Account Id Secondary|Is Aptb|Is Scsc
D64-E-407|PX29147|SAINT ALBANS WV|25177|EX25565|NASHVILLE|PX29147|SAINT ALBANS|431 B ST|SAINT ALBANS WV 251779998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-407|PX29147|SAINT ALBANS|431 B ST|SAINT ALBANS WV 251779998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-408|PX15991|PAINTSVILLE KY|41240|EX25565|NASHVILLE|PX15991|PAINTSVILLE|100 FEDERAL DR|PAINTSVILLE KY 412409997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-408|PX15991|PAINTSVILLE|100 FEDERAL DR|PAINTSVILLE KY 412409997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-409|PX15915|NICHOLASVILLE KY|40356|EX25565|NASHVILLE|PX15915|NICHOLASVILLE|410 S MAIN ST|NICHOLASVILLE KY 403569998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-409|PX15915|NICHOLASVILLE|410 S MAIN ST|NICHOLASVILLE KY 403569998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-410|4X1C169|LEXINGTON KY|40511|EX25565|NASHVILLE|4X1C169|BRENTWOOD CARRIER ANNEX|1045 BRENTWOOD CT STE 110|LEXINGTON KY 405119996|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-410|4X1C169|BRENTWOOD CARRIER ANNEX|1045 BRENTWOOD CT STE 110|LEXINGTON KY 405119996|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-411|PX25454|MADISON TN|37115|EX25565|NASHVILLE|PX25454|MADISON|323 E OLD HICKORY BLVD|MADISON TN 371159998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-411|PX25454|MADISON|323 E OLD HICKORY BLVD|MADISON TN 371159998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-412|PX25228|GALLATIN TN|37066|EX25565|NASHVILLE|PX25228|GALLATIN|380 MAPLE ST|GALLATIN TN 370669998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-412|PX25228|GALLATIN|380 MAPLE ST|GALLATIN TN 370669998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-413|PX14399|BOWLING GREEN KY|42104|EX25565|NASHVILLE|PX14399|BOWLING GREEN|5300 SCOTTSVILLE RD|BOWLING GREEN KY 421049998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-413|PX14399|BOWLING GREEN|5300 SCOTTSVILLE RD|BOWLING GREEN KY 421049998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-414|4002927|LEBANON TN|37090|EX25565|NASHVILLE|4002927|SOUTHSIDE ANNEX|106 SOUTHSIDE PARK DR|LEBANON TN 370909998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-414|4002927|SOUTHSIDE ANNEX|106 SOUTHSIDE PARK DR|LEBANON TN 370909998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-415|PX25751|SHELBYVILLE TN|37160|EX25565|NASHVILLE|PX25751|SHELBYVILLE|600 N MAIN ST|SHELBYVILLE TN 371609998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-415|PX25751|SHELBYVILLE|600 N MAIN ST|SHELBYVILLE TN 371609998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-416|PX25296|HENDERSONVILLE TN|37075|EX25565|NASHVILLE|PX25296|HENDERSONVILLE|105 IMPERIAL BLVD|HENDERSONVILLE TN 370759998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-416|PX25296|HENDERSONVILLE|105 IMPERIAL BLVD|HENDERSONVILLE TN 370759998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-417|PX25110|DICKSON TN|37055|EX25565|NASHVILLE|PX25110|DICKSON|206 SKYLINE CIR|DICKSON TN 370559998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-417|PX25110|DICKSON|206 SKYLINE CIR|DICKSON TN 370559998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-418|PX25250|GOODLETTSVILLE TN|37072|EX25565|NASHVILLE|PX25250|GOODLETTSVILLE|301 NORTHCREEK BLVD|GOODLETTSVILLE TN 370729998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-418|PX25250|GOODLETTSVILLE|301 NORTHCREEK BLVD|GOODLETTSVILLE TN 370729998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-419|PX25543|MOUNT JULIET TN|37122|EX25565|NASHVILLE|PX25543|MOUNT JULIET|2491 N MOUNT JULIET RD|MOUNT JULIET TN 371229998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-419|PX25543|MOUNT JULIET|2491 N MOUNT JULIET RD|MOUNT JULIET TN 371229998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-420|PX25520|MILLINGTON TN|38053|EX25565|NASHVILLE|PX25520|MILLINGTON|4847 NAVY RD|MILLINGTON TN 380539998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-420|PX25520|MILLINGTON|4847 NAVY RD|MILLINGTON TN 380539998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-421|SX29940|JACKSON TN|38305|EX25565|NASHVILLE|SX29940|NORTH JACKSON|161 W UNIVERSITY PKWY|JACKSON TN 383059998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-421|SX29940|NORTH JACKSON|161 W UNIVERSITY PKWY|JACKSON TN 383059998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-422|SX25220|MEMPHIS TN|38127|EX25565|NASHVILLE|SX25220|FRAYSER|3057 BASKIN ST|MEMPHIS TN 381279998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-422|SX25220|FRAYSER|3057 BASKIN ST|MEMPHIS TN 381279998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-423|PX15275|HAZARD KY|41701|EX25565|NASHVILLE|PX15275|HAZARD|201 BLACK GOLD BLVD|HAZARD KY 417019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-423|PX15275|HAZARD|201 BLACK GOLD BLVD|HAZARD KY 417019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-424|S015103|MEMPHIS TN|38104|EX25565|NASHVILLE|S015103|CROSSTOWN|1325 AUTUMN AVE|MEMPHIS TN 381049998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-424|S015103|CROSSTOWN|1325 AUTUMN AVE|MEMPHIS TN 381049998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-425|SX25679|MEMPHIS TN|38128|EX25565|NASHVILLE|SX25679|RALEIGH|3711 AUSTIN PEAY HWY|MEMPHIS TN 381289998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-425|SX25679|RALEIGH|3711 AUSTIN PEAY HWY|MEMPHIS TN 381289998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-426|PY14149|OLIVE BRANCH MS|38654|EX25565|NASHVILLE|PY14149|OLIVE BRANCH|8850 MIDSOUTH DR|OLIVE BRANCH MS 386549998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-426|PY14149|OLIVE BRANCH|8850 MIDSOUTH DR|OLIVE BRANCH MS 386549998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-427|SX25789|KNOXVILLE TN|37920|EX25565|NASHVILLE|SX25789|SOUTH KNOXVILLE|137 E YOUNG HIGH PIKE|KNOXVILLE TN 379209998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-427|SX25789|SOUTH KNOXVILLE|137 E YOUNG HIGH PIKE|KNOXVILLE TN 379209998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-428|SX24971|KNOXVILLE TN|37914|EX25565|NASHVILLE|SX24971|BURLINGTON|300 MACEDONIA LN|KNOXVILLE TN 379149998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-428|SX24971|BURLINGTON|300 MACEDONIA LN|KNOXVILLE TN 379149998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-429|4X29580|KNOXVILLE TN|37921|EX25565|NASHVILLE|4X29580|NORTHWEST ANNEX|4334 MIDDLEBROOK PIKE|KNOXVILLE TN 379219998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-429|4X29580|NORTHWEST ANNEX|4334 MIDDLEBROOK PIKE|KNOXVILLE TN 379219998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-430|SX25859|KNOXVILLE TN|37923|EX25565|NASHVILLE|SX25859|CEDAR BLUFF|9039 CROSS PARK DR|KNOXVILLE TN 379239998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-430|SX25859|CEDAR BLUFF|9039 CROSS PARK DR|KNOXVILLE TN 379239998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-431|SX25216|KNOXVILLE TN|37918|EX25565|NASHVILLE|SX25216|FOUNTAIN CITY|131 LYNNWOOD DR|KNOXVILLE TN 379189998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-431|SX25216|FOUNTAIN CITY|131 LYNNWOOD DR|KNOXVILLE TN 379189998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-432|PX25586|NEWPORT TN|37821|EX25565|NASHVILLE|PX25586|NEWPORT|265 COSBY HWY|NEWPORT TN 378219998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-432|PX25586|NEWPORT|265 COSBY HWY|NEWPORT TN 378219998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-433|PX25012|CHURCH HILL TN|37642|EX25565|NASHVILLE|PX25012|CHURCH HILL|131 E MAIN BLVD|CHURCH HILL TN 376429998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-433|PX25012|CHURCH HILL|131 E MAIN BLVD|CHURCH HILL TN 376429998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-434|PX25712|ROGERSVILLE TN|37857|EX25565|NASHVILLE|PX25712|ROGERSVILLE|203 W MAIN ST|ROGERSVILLE TN 378579998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-434|PX25712|ROGERSVILLE|203 W MAIN ST|ROGERSVILLE TN 378579998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-435|PX14670|CORBIN KY|40701|EX25565|NASHVILLE|PX14670|CORBIN|301 ROY KIDD AVE|CORBIN KY 407019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-435|PX14670|CORBIN|301 ROY KIDD AVE|CORBIN KY 407019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-436|PX25170|ERWIN TN|37650|EX25565|NASHVILLE|PX25170|ERWIN|201 N MAIN AVE|ERWIN TN 376509998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-436|PX25170|ERWIN|201 N MAIN AVE|ERWIN TN 376509998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-437|PX21395|IRONTON OH|45638|EX25565|NASHVILLE|PX21395|IRONTON|214 N 4TH ST|IRONTON OH 456389839|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-437|PX21395|IRONTON|214 N 4TH ST|IRONTON OH 456389839|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-438|SX24682|AIKEN SC|29803|EX25565|NASHVILLE|SX24682|SUMMERALL|758 SILVER BLUFF RD|AIKEN SC 298039998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-438|SX24682|SUMMERALL|758 SILVER BLUFF RD|AIKEN SC 298039998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-439|PX10485|FORT VALLEY GA|31030|EX25565|NASHVILLE|PX10485|FORT VALLEY|111 ANDERSON AVE|FORT VALLEY GA 310309998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-439|PX10485|FORT VALLEY|111 ANDERSON AVE|FORT VALLEY GA 310309998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-440|BX1D284|MACON GA|31210|EX25565|NASHVILLE|BX1D284|ZEBULON BRANCH|7040 PEAKE RD N|MACON GA 312109998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-440|BX1D284|ZEBULON BRANCH|7040 PEAKE RD N|MACON GA 312109998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-441|SX25597|NASHVILLE TN|37228|EX25565|NASHVILLE|SX25597|METRO|2245 ROSA L PARKS BLVD|NASHVILLE TN 372289998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-441|SX25597|METRO|2245 ROSA L PARKS BLVD|NASHVILLE TN 372289998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-442|SY27282|JONESBORO AR|72401|EX25565|NASHVILLE|SY27282|CARAWAY JONESBORO|2404 RACE ST|JONESBORO AR 724019997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-442|SY27282|CARAWAY JONESBORO|2404 RACE ST|JONESBORO AR 724019997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-443|PX23477|AIKEN SC|29801|EX25565|NASHVILLE|PX23477|AIKEN|307 LAURENS ST NW|AIKEN SC 298019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-443|PX23477|AIKEN|307 LAURENS ST NW|AIKEN SC 298019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-E-444|SX2A706|MURFREESBORO TN|37130|EX25565|NASHVILLE|SX2A706|CHURCH STREET STATION|825 S CHURCH ST|MURFREESBORO TN 371309998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-E-444|SX2A706|CHURCH STREET STATION|825 S CHURCH ST|MURFREESBORO TN 371309998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-F-500|PX16816|WINCHESTER KY|40391|EX25565|NASHVILLE|PX16816|WINCHESTER|120 N MAIN ST|WINCHESTER KY 403919998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-F-500|PX16816|WINCHESTER|120 N MAIN ST|WINCHESTER KY 403919998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-F-501|PX15049|FRANKFORT KY|40601|EX25565|NASHVILLE|PX15049|FRANKFORT|1210 WILKINSON BLVD|FRANKFORT KY 406019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-F-501|PX15049|FRANKFORT|1210 WILKINSON BLVD|FRANKFORT KY 406019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-F-502|PX14312|BEREA KY|40403|EX25565|NASHVILLE|PX14312|BEREA|222 GLADES RD|BEREA KY 404039998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-F-502|PX14312|BEREA|222 GLADES RD|BEREA KY 404039998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-F-503|PX16349|SHEPHERDSVILLE KY|40165|EX25565|NASHVILLE|PX16349|SHEPHERDSVILLE|921 N BUCKMAN ST|SHEPHERDSVILLE KY 401659998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-F-503|PX16349|SHEPHERDSVILLE|921 N BUCKMAN ST|SHEPHERDSVILLE KY 401659998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-F-504|BX15655|LOUISVILLE KY|40222|EX25565|NASHVILLE|BX15655|LYNDON|8127 LA GRANGE RD|LOUISVILLE KY 402229998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-F-504|BX15655|LYNDON|8127 LA GRANGE RD|LOUISVILLE KY 402229998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-F-505|4X1D298|LOUISVILLE KY|40291|EX25565|NASHVILLE|4X1D298|FERN CREEK CARRIER ANNEX|6302 BARDSTOWN RD|LOUISVILLE KY 402919997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-F-505|4X1D298|FERN CREEK CARRIER ANNEX|6302 BARDSTOWN RD|LOUISVILLE KY 402919997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-F-506|BX15774|LOUISVILLE KY|40243|EX25565|NASHVILLE|BX15774|MIDDLETOWN|119 EVERGREEN RD|LOUISVILLE KY 402439998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-F-506|BX15774|MIDDLETOWN|119 EVERGREEN RD|LOUISVILLE KY 402439998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-F-507|PX16690|VINE GROVE KY|40175|EX25565|NASHVILLE|PX16690|VINE GROVE|414 1/2 HIGHLAND AVE|VINE GROVE KY 401759998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-F-507|PX16690|VINE GROVE|414 1/2 HIGHLAND AVE|VINE GROVE KY 401759998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-F-508|PX24886|ATHENS TN|37303|EX25565|NASHVILLE|PX24886|ATHENS|202 S WHITE ST|ATHENS TN 373039998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-F-508|PX24886|ATHENS|202 S WHITE ST|ATHENS TN 373039998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-F-509|PX24877|ARLINGTON TN|38002|EX25565|NASHVILLE|PX24877|ARLINGTON|5885 AIRLINE RD|ARLINGTON TN 380029998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-F-509|PX24877|ARLINGTON|5885 AIRLINE RD|ARLINGTON TN 380029998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-F-510|PX25092|DANDRIDGE TN|37725|EX25565|NASHVILLE|PX25092|DANDRIDGE|1130 ACADEMY CIR|DANDRIDGE TN 377259998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-F-510|PX25092|DANDRIDGE|1130 ACADEMY CIR|DANDRIDGE TN 377259998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-F-511|PX25793|SPARTA TN|38583|EX25565|NASHVILLE|PX25793|SPARTA|309 E BOCKMAN WAY|SPARTA TN 385839998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-F-511|PX25793|SPARTA|309 E BOCKMAN WAY|SPARTA TN 385839998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-F-512|PX10984|PERRY GA|31069|EX25565|NASHVILLE|PX10984|PERRY|1400 MACON RD|PERRY GA 310699998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-F-512|PX10984|PERRY|1400 MACON RD|PERRY GA 310699998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-F-513|PX15131|GLASGOW KY|42141|EX25565|NASHVILLE|PX15131|GLASGOW|201 COLUMBIA AVE|GLASGOW KY 421419998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-F-513|PX15131|GLASGOW|201 COLUMBIA AVE|GLASGOW KY 421419998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-F-514|PX25970|WINCHESTER TN|37398|EX25565|NASHVILLE|PX25970|WINCHESTER|200 S JEFFERSON ST RM 100|WINCHESTER TN 373989998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-F-514|PX25970|WINCHESTER|200 S JEFFERSON ST RM 100|WINCHESTER TN 373989998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-G-600|SX14834|LOUISVILLE KY|40211|EX25565|NASHVILLE|SX14834|DR MARTIN LUTHER KING JR|2727 W BROADWAY|LOUISVILLE KY 402119998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-G-600|SX14834|DR MARTIN LUTHER KING JR|2727 W BROADWAY|LOUISVILLE KY 402119998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-G-601|PX16142|RADCLIFF KY|40160|EX25565|NASHVILLE|PX16142|RADCLIFF|590 W LINCOLN TRAIL BLVD|RADCLIFF KY 401609998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-G-601|PX16142|RADCLIFF|590 W LINCOLN TRAIL BLVD|RADCLIFF KY 401609998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D64-G-602|PX12610|JEFFERSONVILLE IN|47130|EX25565|NASHVILLE|PX12610|JEFFERSONVILLE|303 E COURT AVE|JEFFERSONVILLE IN 471309998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D64-G-602|PX12610|JEFFERSONVILLE|303 E COURT AVE|JEFFERSONVILLE IN 471309998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
